date,SPY,XLK,XLF,XLE,XLV,XLI,XLP,XLY,XLU,XLB,XLRE,XLC,TLT,GLD
2020-03-09,249.96604919433594,38.921470642089844,20.21670150756836,12.991573333740234,82.8753662109375,59.39670181274414,49.575782775878906,50.8204231262207,25.95511817932129,21.314870834350586,28.782421112060547,43.63735580444336,141.57081604003906,157.80999755859375
2020-03-10,262.90045166015625,41.51749038696289,21.404356002807617,13.607853889465332,85.71886444091797,62.476261138916016,50.999210357666016,53.63037872314453,26.196430206298828,22.1802921295166,30.182132720947266,45.8614501953125,134.31414794921875,154.47999572753906
2020-03-11,250.0844268798828,39.55626678466797,20.243289947509766,12.888222694396973,82.44345092773438,58.8097038269043,48.49768829345703,50.69743347167969,24.879451751708984,21.125967025756836,28.56522560119629,43.89073181152344,129.37168884277344,153.92999267578125
2020-03-12,226.15711975097656,35.69538497924805,18.05411148071289,11.280547142028809,76.28854370117188,52.72281265258789,43.94102478027344,45.57422637939453,22.36819076538086,19.092002868652344,26.111719131469727,39.770992279052734,130.17340087890625,147.7899932861328
2020-03-13,245.49037170410156,39.88314437866211,20.429418563842773,12.321708679199219,81.57962036132812,56.840946197509766,47.68067932128906,48.39364242553711,23.58700942993164,20.431869506835938,28.404335021972656,43.34644317626953,127.23110961914062,143.27999877929688
2020-03-16,218.6279296875,34.37367630004883,17.628681182861328,10.64513111114502,73.5350341796875,50.39283752441406,44.446388244628906,42.26283645629883,20.908063888549805,18.182649612426758,23.85931968688965,38.457183837890625,135.4712371826172,141.63999938964844
2020-03-17,230.43206787109375,36.71389389038086,18.585895538330078,10.71785831451416,78.15121459960938,52.71379089355469,48.19446563720703,43.89015197753906,23.582923889160156,19.30726432800293,25.307292938232422,40.12759780883789,126.43756103515625,143.55999755859375
2020-03-18,218.7646484375,35.33060836791992,17.008270263671875,9.179078102111816,75.55966186523438,48.830467224121094,46.95634078979492,41.36875534057617,22.55633544921875,18.072826385498047,23.52950668334961,38.79502868652344,119.3049545288086,140.6999969482422
2020-03-19,219.22955322265625,35.458518981933594,17.38051986694336,9.803013801574707,74.01194763183594,48.8665885925293,45.38972854614258,42.81158447265625,21.243440628051758,18.534090042114258,23.159473419189453,39.489471435546875,122.55307006835938,138.0399932861328
2020-03-20,209.78201293945312,33.8336296081543,16.760103225708008,9.898707389831543,71.16844177246094,46.419212341308594,42.450218200683594,41.5390625,19.558366775512695,17.870750427246094,21.84825325012207,37.74397659301758,131.7685089111328,140.11000061035156
2020-03-23,204.41824340820312,33.52458190917969,15.78493595123291,9.22402572631836,67.47205352783203,44.386009216308594,41.19397735595703,41.60750198364258,18.56032943725586,16.959739685058594,20.634187698364258,37.944419860839844,137.1986083984375,146.3000030517578
2020-03-24,222.93922424316406,36.95799255371094,17.742412567138672,10.703317642211914,72.67125701904297,50.001373291015625,43.294761657714844,45.51013946533203,20.555572509765625,18.954225540161133,22.433401107788086,40.27830505371094,134.6447296142578,153.39999389648438
2020-03-25,226.27664184570312,36.910369873046875,18.225078582763672,11.208151817321777,73.63874053955078,52.63160705566406,43.17616653442383,46.30873489379883,21.080204010009766,19.396465301513672,23.43026351928711,39.657188415527344,134.33897399902344,151.3000030517578
2020-03-26,239.48890686035156,39.196128845214844,19.369171142578125,11.893009185791016,78.530517578125,55.953495025634766,45.53954315185547,48.22439956665039,22.877166748046875,20.307464599609375,25.229467391967773,41.91579055786133,135.0001220703125,153.24000549316406
2020-03-27,232.3555450439453,37.424659729003906,18.779251098632812,11.086833953857422,76.84868621826172,53.596317291259766,45.32777786254883,46.60820770263672,23.0010929107666,19.57335662841797,25.294313430786133,40.24065399169922,138.6037139892578,152.25
2020-03-30,239.9014892578125,39.000892639160156,19.13677406311035,11.200325012207031,80.44744873046875,54.379005432128906,47.09819030761719,47.582679748535156,23.85207176208496,20.196908950805664,25.95077896118164,41.70875549316406,137.46307373046875,152.9199981689453
2020-03-31,236.3256378173828,38.272308349609375,18.609424591064453,11.372518539428711,80.09479522705078,53.70552444458008,46.14098358154297,46.622467041015625,22.889556884765625,19.918302536010742,25.12411117553711,41.63345718383789,136.34738159179688,148.0500030517578
2020-04-01,225.6898193359375,36.44846725463867,17.474262237548828,10.808978080749512,77.047607421875,51.284637451171875,45.361671447753906,44.540435791015625,21.513954162597656,19.02056312561035,23.600454330444336,39.97716522216797,138.25759887695312,149.4499969482422
2020-04-02,230.897705078125,37.30084991455078,17.91223907470703,11.799083709716797,79.18154907226562,51.967220306396484,46.52217483520508,44.7067985534668,22.18729591369629,19.308012008666992,23.948955535888672,40.4853401184082,139.13499450683594,151.89999389648438
2020-04-03,227.56027221679688,36.72466278076172,17.554704666137695,11.673852920532227,78.46721649169922,51.27553176879883,46.88642501831055,43.92722702026367,21.39415740966797,18.843666076660156,23.746339797973633,39.66659927368164,139.46603393554688,152.64999389648438
2020-04-06,242.84463500976562,39.858055114746094,18.814998626708984,12.292181015014648,82.58136749267578,54.8249626159668,48.63142013549805,47.582679748535156,23.046537399291992,20.245555877685547,25.46450424194336,42.282806396484375,139.1018524169922,156.8800048828125
2020-04-07,243.0922088623047,39.50090789794922,19.002702713012695,12.554381370544434,81.9031982421875,54.697540283203125,48.07234573364258,48.29094696044922,22.757368087768555,20.785079956054688,25.472612380981445,42.59335708618164,137.6451416015625,156.0399932861328
2020-04-08,251.25241088867188,40.56283187866211,19.833955764770508,13.391864776611328,85.27590942382812,56.68159103393555,48.78390884399414,49.81208419799805,23.99664878845215,21.802223205566406,27.385278701782227,43.506221771240234,136.64361572265625,154.64999389648438
2020-04-09,255.07582092285156,40.572357177734375,20.897613525390625,13.27054500579834,85.74610137939453,57.53708267211914,49.241336822509766,50.71048355102539,25.128530502319336,22.739761352539062,28.79548454284668,43.82618713378906,136.8919677734375,158.69000244140625
2020-04-13,252.74696350097656,40.662845611572266,20.137863159179688,13.227496147155762,84.99561309814453,55.85338592529297,48.877079010009766,50.69622802734375,24.331256866455078,22.24003791809082,27.47443199157715,43.892059326171875,135.6421356201172,161.41000366210938
2020-04-14,260.2012023925781,42.367637634277344,20.227245330810547,13.16487979888916,87.81674194335938,56.9182243347168,50.952457427978516,52.67844772338867,25.045913696289062,22.527494430541992,28.39024543762207,45.190765380859375,135.6090545654297,162.67999267578125
2020-04-15,254.67237854003906,41.443809509277344,19.351295471191406,12.54655647277832,87.3646240234375,55.343727111816406,50.14772033691406,51.523345947265625,24.219724655151367,21.492656707763672,27.29613494873047,44.76725769042969,139.20123291015625,161.85000610351562
2020-04-16,255.90101623535156,41.948585510253906,19.01165008544922,12.01041030883789,89.27250671386719,54.85227584838867,50.478084564208984,52.141300201416016,24.223852157592773,21.36882972717285,27.117835998535156,44.946067810058594,140.78208923339844,161.7100067138672
2020-04-17,262.8143005371094,42.5057373046875,20.01272201538086,13.286200523376465,91.12612915039062,57.427879333496094,51.248931884765625,53.68144226074219,25.004600524902344,22.226770401000977,27.993127822875977,45.55777359008789,138.8948974609375,158.57000732421875
2020-04-20,258.18402099609375,41.82476806640625,19.664138793945312,12.871374130249023,90.40278625488281,55.898895263671875,50.24090576171875,52.7449836730957,24.058618545532227,21.678396224975586,26.95574378967285,45.14369583129883,140.0124053955078,159.6999969482422
2020-04-21,250.3447723388672,40.07233810424805,19.02951431274414,12.644392013549805,87.65397644042969,54.57923126220703,49.1735725402832,51.37598419189453,23.66204071044922,21.143293380737305,26.55862045288086,43.72266387939453,141.77532958984375,158.61000061035156
2020-04-22,255.90101623535156,41.615238189697266,19.235095977783203,13.094440460205078,88.99220275878906,55.15260696411133,49.64794158935547,52.483551025390625,24.35191535949707,21.558992385864258,27.02057647705078,44.899017333984375,140.32687377929688,161.72999572753906
